,base,ftune,ftunernd
830,5.0,8.874225,4.891037
831,5.0,8.377285,4.891037
832,5.0,5.8321195,5.0175066
833,5.0,6.0855727,4.763382
834,5.0,8.377285,4.891037
835,5.0,6.3146048,4.8136663
836,5.0,8.049671,4.891037
837,5.0,3.9114358,4.8086543
838,5.0,8.874225,4.891037
839,5.0,3.356409,4.891037
840,5.0,6.699074,4.839149
841,5.0,4.8965425,4.8033547
842,5.0,6.1552267,4.8909745
843,5.0,6.8107624,4.891037
844,5.0,8.874225,4.891037
845,5.0,7.8052607,4.891037
846,5.0,7.5782003,4.8907576
847,5.0,6.6261983,4.723177
848,5.0,0.788488,3.606076
849,5.0,8.874225,4.891037
850,5.0,8.892241,4.90139
851,5.0,6.0787487,4.891037
852,5.0,5.149125,4.9126043
853,5.0,5.3050437,4.7308307
854,5.0,7.1862335,4.891037
855,5.0,6.8919454,4.891037
856,5.0,8.874225,4.891037
857,5.0,5.8272705,4.901866
858,5.0,7.050625,4.863572
859,5.0,8.377285,4.891037
860,5.0,8.377285,4.891037
861,5.0,8.874225,4.891037
862,5.0,5.5165744,4.8231955
863,5.0,5.322952,4.891037
864,5.0,3.7795818,4.8983626
865,5.0,8.37706,4.891037
866,5.0,7.308042,4.891037
867,5.0,8.874225,4.891037
868,5.0,5.124462,4.6644406
869,5.0,6.5537777,4.85094
870,5.0,7.431186,5.0939636
871,5.0,6.2091026,4.891037
872,5.0,4.6046605,4.7135015
873,5.0,2.8552916,4.70472
874,5.0,6.945489,4.9121013
875,5.0,5.1347675,4.8197317
876,5.0,8.377285,4.891037
877,5.0,7.8052607,4.891037
878,5.0,8.874225,4.891037
879,5.0,7.3079715,4.862548
880,5.0,8.377285,4.891037
881,5.0,4.7218785,4.5801682
882,5.0,4.230813,4.8518753
883,5.0,8.377285,4.891037
884,5.0,8.377285,4.891037
885,5.0,3.1190736,4.477825
886,5.0,8.377203,4.891037
887,5.0,8.874225,4.891037
888,5.0,4.0031414,4.507998
889,5.0,4.563794,4.908672
890,5.0,6.291992,4.871565
891,5.0,3.9211588,4.507841
892,5.0,6.204564,4.74392
893,5.0,8.377285,4.891037
894,5.0,7.8052607,4.891037
895,5.0,8.049671,4.891037
896,5.0,7.5269775,4.884122
897,5.0,8.874225,4.891037
898,5.0,7.609944,4.891037
899,5.0,7.609944,4.891037
900,5.0,7.103155,4.8017173
901,5.0,8.049671,4.891037
902,5.0,8.377285,4.891037
903,5.0,8.874225,4.891037
904,5.0,7.9736857,4.947725
905,5.0,8.296171,4.8457613
906,5.0,8.874225,4.891037
907,5.0,8.874225,4.891037
908,5.0,6.5741334,4.891037
909,5.0,8.874225,4.891037
910,5.0,7.021573,4.8622184
911,5.0,6.8919454,4.891037
912,5.0,8.874225,4.891037
913,5.0,3.2269244,4.372426
914,5.0,5.578026,4.661314
915,5.0,8.435449,5.1607137
916,5.0,6.454812,4.8089905
917,5.0,7.8052607,4.891037
918,5.0,5.1197343,4.9481945
919,5.0,8.874225,4.891037
920,5.0,7.609944,4.891037
921,5.0,7.6386933,4.891037
922,5.0,8.377285,4.8939075
923,5.0,4.658628,4.814067
924,5.0,8.874225,4.891037
925,5.0,8.874245,4.891037
926,5.0,3.0640347,4.493378
927,5.0,5.9225683,4.8334455
928,5.0,5.8630767,4.8613596
929,5.0,5.1338134,4.730158
930,5.0,8.874225,4.891037
931,5.0,8.329995,4.877737
932,5.0,8.29392,4.792338
933,5.0,3.0535858,4.595275
934,5.0,7.7574162,4.8893795
935,5.0,8.049671,4.891037
936,5.0,4.943732,4.5326157
937,5.0,3.9347553,4.7735085
938,5.0,2.9227524,4.4463925
939,5.0,8.874225,4.891037
940,5.0,5.709937,4.624337
941,5.0,5.477199,4.927555
942,5.0,3.29394,4.2555075
943,5.0,7.8052607,4.891037
944,5.0,3.6719244,4.5172772
945,5.0,3.992082,4.525949
946,5.0,4.401208,4.8688297
947,5.0,8.377285,4.891037
948,5.0,8.874225,4.891037
949,5.0,8.874225,4.891037
950,5.0,5.341883,4.7327013
951,5.0,7.609799,4.891037
952,5.0,8.874225,4.891037
953,5.0,8.874225,4.891037
954,5.0,8.874225,4.891037
955,5.0,8.874225,4.891037
956,5.0,5.8654885,4.798405
957,5.0,7.566238,4.891037
958,5.0,8.874225,4.891037
959,5.0,8.049671,4.891037
960,5.0,8.874225,4.891037
961,5.0,5.844522,4.765472
962,5.0,6.8590283,5.072278
963,5.0,7.8052607,4.891037
964,5.0,8.874225,4.891037
965,5.0,6.980419,4.891037
966,5.0,7.0248904,4.807423
967,5.0,5.8838024,4.899858
968,5.0,4.724491,4.792147
969,5.0,8.377285,4.891037
970,5.0,8.377285,4.891037
971,5.0,8.874225,4.891037
972,5.0,8.377285,4.891037
973,5.0,8.377285,4.891037
974,5.0,7.077943,4.891037
975,5.0,8.049671,4.891037
976,5.0,8.377285,4.891037
977,5.0,8.874225,4.891037
978,5.0,7.5244684,4.8698807
979,5.0,8.874225,4.891037
980,5.0,8.874225,4.891037
981,5.0,6.428951,4.891037
982,5.0,5.8288426,4.448802
983,5.0,7.609944,4.891037
984,5.0,7.8052607,4.891037
985,5.0,7.8052607,4.891037
986,5.0,7.1700153,4.951878
987,5.0,7.609944,4.891037
988,5.0,8.874225,4.891037
989,5.0,6.9584823,4.968357
990,5.0,4.436695,4.987545
991,5.0,8.377285,4.891037
992,5.0,5.7638535,4.777455
993,5.0,6.8107624,4.891037
994,5.0,6.9569325,4.880583
995,5.0,4.7976646,4.604079
996,5.0,6.3795013,4.886832
997,5.0,7.6099153,4.891037
998,5.0,5.9627295,5.0048466
999,5.0,6.173716,4.7400274
1000,5.0,7.308042,4.891037
1001,5.0,6.5923567,4.8910275
1002,5.0,8.874225,4.891037
1003,5.0,6.891794,4.891037
1004,5.0,5.4610925,5.1532145
1005,5.0,8.874225,4.891037
1006,5.0,5.632976,4.9492292
1007,5.0,8.874225,4.891037
1008,5.0,8.874225,4.891037
1009,5.0,6.4250183,4.7769003
1010,5.0,3.7728422,4.520774
1011,5.0,2.7372284,4.2128673
1012,5.0,7.4346805,4.8642435
1013,5.0,7.6761317,4.8655143
1014,5.0,5.8380404,4.8660536
1015,5.0,7.0476913,4.897145
1016,5.0,5.332897,4.7838264
1017,5.0,5.2919497,4.475103
1018,5.0,7.573989,4.8910327
1019,5.0,6.6928844,4.878601
1020,5.0,6.6662335,4.891037
1021,5.0,5.366311,4.8965106
1022,5.0,7.5494266,4.8885474
1023,5.0,8.874225,4.891037
1024,5.0,7.8052607,4.891037
1025,5.0,5.601698,4.65877
1026,5.0,7.8052607,4.891037
1027,5.0,7.7930326,4.8671794
1028,5.0,5.4243784,4.9456177
1029,5.0,7.609944,4.891037
1030,5.0,6.1997724,4.8193398
1031,5.0,6.540372,4.891037
1032,5.0,7.077943,4.891037
1033,5.0,8.874225,4.891037
1034,5.0,8.049671,4.891037
1035,5.0,7.4475236,4.969264
1036,5.0,7.12254,4.8879995
1037,5.0,6.6662335,4.8568134
1038,5.0,8.377285,4.891037
1039,5.0,6.5099916,4.891024
1040,5.0,5.506819,4.7431808
1041,5.0,6.368027,5.013052
1042,5.0,5.3578334,4.9465303
1043,5.0,3.5883934,4.7261815
1044,5.0,8.874225,4.891037
1045,5.0,8.874225,4.891037
1046,5.0,8.377285,4.891037
1047,5.0,8.874225,4.891037
1048,5.0,8.874225,4.891037
1049,5.0,8.874225,4.891037
1050,5.0,8.049671,4.891037
1051,5.0,4.10823,4.598561
1052,5.0,8.874225,4.891037
1053,5.0,8.049671,4.891037
1054,5.0,4.6811914,4.5479183
1055,5.0,4.083623,4.9035273
1056,5.0,6.384729,4.863978
1057,5.0,5.6819997,4.926668
1058,5.0,7.2496843,4.891037
1059,5.0,5.911873,4.8909373
1060,5.0,8.874225,4.891037
1061,5.0,8.256788,4.8131437
1062,5.0,8.049671,4.8910275
1063,5.0,8.377285,4.891037
1064,5.0,8.874225,4.891037
1065,5.0,5.0119824,4.880677
1066,5.0,7.609944,4.891037
1067,5.0,8.3773155,4.891037
1068,5.0,8.874225,4.891037
1069,5.0,1.075244,3.3942833
1070,5.0,6.6012974,4.891037
1071,5.0,4.728216,4.816392
1072,5.0,6.512959,4.8743505
1073,5.0,7.3079734,4.891037
1074,5.0,7.609944,4.891037
1075,5.0,6.9805093,4.914014
1076,5.0,5.076386,5.1119847
1077,5.0,7.7928224,4.891037
1078,5.0,6.9425726,4.9120317
1079,5.0,8.049671,4.891037
1080,5.0,6.338184,4.8057294
1081,5.0,5.4276075,5.105066
1082,5.0,8.874225,4.891037
1083,5.0,8.874225,4.891037
1084,5.0,8.049671,4.891037
1085,5.0,4.208581,4.6337
1086,5.0,8.377285,4.891037
1087,5.0,6.175456,5.111194
1088,5.0,6.762103,4.8560004
1089,5.0,4.0049615,4.8853273
1090,5.0,6.2242203,5.0974984
1091,5.0,3.8940272,4.94708
1092,5.0,5.729407,4.9794974
1093,5.0,5.2903867,4.7118406
1094,5.0,8.049671,4.891037
1095,5.0,8.377285,4.891037
1096,5.0,8.874225,4.891037
1097,5.0,8.377285,4.891037
1098,5.0,7.610569,4.896826
1099,5.0,8.874225,4.891037
1100,5.0,5.9800034,4.800648
1101,5.0,8.874225,4.891037
1102,5.0,8.874225,4.891037
1103,5.0,8.874225,4.891037
1104,5.0,3.5020652,4.394577
1105,5.0,5.232708,4.703485
1106,5.0,7.5744514,4.866591
1107,5.0,3.9134104,4.6950483
1108,5.0,3.748758,4.7134433
1109,5.0,4.1825023,4.87912
1110,5.0,8.874225,4.891037
1111,5.0,8.874225,4.891037
1112,5.0,8.874225,4.891037
1113,5.0,5.096387,4.891037
1114,5.0,6.7439637,4.9667854
1115,5.0,8.377285,4.891054
1116,5.0,3.8066685,4.5678864
1117,5.0,6.105737,4.885529
1118,5.0,7.609944,4.8877606
1119,5.0,7.8052607,4.891037
1120,5.0,5.929707,4.890228
1121,5.0,5.3150434,4.914845
1122,5.0,7.077943,4.891037
1123,5.0,6.6662335,4.891037
1124,5.0,5.0510345,4.690023
1125,5.0,8.874225,4.891037
1126,5.0,4.076256,4.9387083
1127,5.0,2.938641,4.267446
1128,5.0,8.377285,4.891037
1129,5.0,8.049671,4.891037
1130,5.0,8.049671,4.891037
1131,5.0,8.874225,4.891037
1132,5.0,5.964375,4.8287077
1133,5.0,6.411439,4.7733474
1134,5.0,8.874225,4.891037
1135,5.0,3.6218326,4.796006
1136,5.0,7.447336,4.891037
1137,5.0,8.874225,4.891037
1138,5.0,7.60911,4.704044
1139,5.0,8.049671,4.891037
1140,5.0,5.4758706,5.2758346
1141,5.0,8.874225,4.891037
1142,5.0,7.8052607,4.891037
1143,5.0,6.5508137,4.9118924
1144,5.0,1.3013285,3.399033
1145,5.0,6.868182,4.7419443
1146,5.0,6.9805093,4.891037
1147,5.0,8.874225,4.891037
1148,5.0,8.377285,4.891037
1149,5.0,7.6838703,4.9375377
1150,5.0,7.077943,4.891037
1151,5.0,7.1862335,4.891037
1152,5.0,8.049671,4.891037
1153,5.0,4.605184,4.892642
1154,5.0,7.308042,4.891037
1155,5.0,3.9079463,4.302594
1156,5.0,8.377285,4.891037
1157,5.0,5.8313327,5.187816
1158,5.0,5.5732365,4.891037
1159,5.0,8.874225,4.891037
1160,5.0,8.874225,4.891037
1161,5.0,6.0828795,4.8158107
1162,5.0,6.230329,4.846781
1163,5.0,6.5595865,4.8898
1164,5.0,7.1436257,4.8686295
1165,5.0,5.399906,4.6750317
1166,5.0,8.874225,4.891037
1167,5.0,7.3980756,4.8634844
1168,5.0,3.5898373,4.2074537
1169,5.0,8.049671,4.891037
1170,5.0,5.848825,4.7737117
1171,5.0,6.1147466,4.772753
1172,5.0,6.638987,4.806732
1173,5.0,8.874225,4.891037
1174,5.0,8.049671,4.891037
1175,5.0,5.8602924,4.835561
1176,5.0,5.7018137,4.7185965
1177,5.0,8.874225,4.891037
1178,5.0,8.874225,4.891037
1179,5.0,6.1126957,4.747058
1180,5.0,3.7587447,4.451898
1181,5.0,8.377285,4.8884215
1182,5.0,6.0071087,4.9401393
1183,5.0,5.760987,4.9416785
1184,5.0,7.552973,5.1091347
1185,5.0,6.609985,4.891037
1186,5.0,8.874225,4.891037
1187,5.0,8.874225,4.891037
1188,5.0,8.874225,4.891037
1189,5.0,7.447336,4.891037
1190,5.0,5.2530975,4.694393
1191,5.0,5.865322,4.724046
1192,5.0,7.308042,4.891037
1193,5.0,8.2881,4.857471
1194,5.0,8.874225,4.891037
1195,5.0,6.61579,4.757754
1196,5.0,6.1162186,4.891037
1197,5.0,8.377285,4.891037
1198,5.0,7.0020227,4.806262
1199,5.0,8.874225,4.891037
1200,5.0,8.377285,4.891037
1201,5.0,8.874225,4.891037
1202,5.0,6.8889537,4.8910656
1203,5.0,6.8107624,4.891037
1204,5.0,6.776322,4.857387
1205,5.0,8.874225,4.891037
1206,5.0,4.619418,4.8186235
1207,5.0,5.7787514,4.7638674
1208,5.0,5.632811,4.7554297
1209,5.0,4.616138,5.010468
1210,5.0,7.735145,4.874654
1211,5.0,5.6517997,4.8889704
1212,5.0,4.8349195,4.5503902
1213,5.0,6.8107624,4.891037
1214,5.0,7.8052607,4.891037
1215,5.0,8.331159,4.8452134
1216,5.0,8.874225,4.891037
1217,5.0,6.406273,4.891037
1218,5.0,8.874225,4.891037
1219,5.0,8.874225,4.891037
1220,5.0,8.377285,4.891037
1221,5.0,8.377285,4.891037
1222,5.0,5.5732365,4.891037
1223,5.0,7.308042,4.891037
1224,5.0,8.020194,4.873426
1225,5.0,8.377285,4.891037
1226,5.0,3.8029697,4.360609
1227,5.0,5.1571536,4.7012506
1228,5.0,6.444021,4.9014997
1229,5.0,6.328958,4.891037
1230,5.0,6.6249685,4.9170218
1231,5.0,8.874225,4.891037
1232,5.0,8.049671,4.891037
1233,5.0,8.049671,4.891037
1234,5.0,6.692388,5.021566
1235,5.0,8.377285,4.891037
1236,5.0,8.874225,4.90802
1237,5.0,8.874225,4.891037
1238,5.0,6.113531,5.1151896
1239,5.0,8.049872,4.891037
1240,5.0,8.822226,4.891037
1241,5.0,3.2599475,4.579016
1242,5.0,3.2298195,3.8368087
1243,5.0,7.447336,4.891037
1244,5.0,6.7358117,4.891037
1245,5.0,8.874225,4.891037
1246,5.0,5.5773096,4.9842963
1247,5.0,8.279338,4.8254504
1248,5.0,8.874225,4.891037
1249,5.0,7.447336,4.891037
1250,5.0,5.434921,4.9191546
1251,5.0,6.4626727,4.95702
1252,5.0,8.377285,4.891037
1253,5.0,2.127059,4.350695
1254,5.0,8.221412,4.861291
1255,5.0,5.762936,5.0281835
1256,5.0,6.67582,4.8412786
1257,5.0,2.4605289,4.1121054
1258,5.0,7.8052607,4.891037
1259,5.0,8.377285,4.891037
1260,5.0,6.7358117,4.891037
1261,5.0,6.0275774,4.7369013
1262,5.0,7.609944,4.891037
1263,5.0,2.2917552,3.877529
1264,5.0,3.9130826,4.561037
1265,5.0,8.049671,4.891037
1266,5.0,6.9805093,4.891037
1267,5.0,5.181164,4.8178906
1268,5.0,8.874225,4.891037
1269,5.0,6.170412,4.9381332
1270,5.0,7.308042,4.891037
1271,5.0,6.7606506,4.8515234
1272,5.0,8.049671,4.891037
1273,5.0,8.377285,4.891037
1274,5.0,3.0298934,4.607994
1275,5.0,1.5022538,3.5033548
1276,5.0,8.874225,4.891037
1277,5.0,4.235923,4.830623
1278,5.0,7.8052607,4.891037
1279,5.0,7.609944,4.891037
1280,5.0,5.527198,4.891029
1281,5.0,5.4613805,5.006075
1282,5.0,7.6601486,4.8970118
1283,5.0,3.105569,4.589994
1284,5.0,7.308042,4.891037
1285,5.0,6.4447126,4.834358
1286,5.0,5.605761,4.8878736
1287,5.0,5.3865,5.000476
1288,5.0,8.851726,4.8897295
1289,5.0,8.874225,4.891037
1290,5.0,6.0192637,4.700493
1291,5.0,8.377285,4.891037
1292,5.0,4.6137834,5.140606
1293,5.0,7.077943,4.891037
1294,5.0,8.377285,4.891037
1295,5.0,8.874225,4.891037
1296,5.0,6.227865,4.880765
1297,5.0,7.077943,4.891037
1298,5.0,7.2201357,4.866948
1299,5.0,6.814236,4.82314
1300,5.0,8.874225,4.891037
1301,5.0,6.7358117,4.891037
1302,5.0,8.377285,4.891037
1303,5.0,4.929376,5.160262
1304,5.0,7.308042,4.891037
1305,5.0,8.874225,4.891037
1306,5.0,6.8919454,4.891037
1307,5.0,6.4014654,5.0084643
1308,5.0,6.606475,4.783248
1309,5.0,8.874225,4.891037
1310,5.0,7.0229244,4.880587
1311,5.0,8.062577,4.9090085
1312,5.0,8.25224,4.883369
1313,5.0,5.691354,4.8078337
1314,5.0,7.7584233,4.983165
1315,5.0,5.0829906,4.891037
1316,5.0,6.377675,4.891037
1317,5.0,8.049671,4.891037
1318,5.0,8.377285,4.891037
1319,5.0,4.4369774,5.027269
1320,5.0,5.504906,4.8126698
1321,5.0,5.012307,4.718261
1322,5.0,0.24892467,3.1988559
1323,5.0,7.1862335,4.891037
1324,5.0,2.2109046,4.164189
1325,5.0,6.491653,4.767062
1326,5.0,6.9481907,4.7966247
1327,5.0,8.874225,4.891037
1328,5.0,8.049671,4.891037
1329,5.0,4.4863954,5.053788
1330,5.0,6.6012974,4.891037
1331,5.0,5.791708,4.924254
1332,5.0,8.377285,4.891037
1333,5.0,2.2149127,3.6763186
1334,5.0,8.874225,4.891037
1335,5.0,1.3578261,3.6440315
1336,5.0,6.391388,4.822023
1337,5.0,8.377285,4.891037
1338,5.0,7.715557,4.845868
1339,5.0,8.874225,4.891037
1340,5.0,8.377285,4.891037
1341,5.0,8.874233,4.893342
1342,5.0,7.077943,4.891037
1343,5.0,8.377285,4.891037
1344,5.0,4.490747,4.891037
1345,5.0,7.8698406,4.7451715
1346,5.0,8.874225,4.891037
1347,5.0,8.377285,4.891037
1348,5.0,6.6397514,4.925099
1349,5.0,8.874225,4.891037
1350,5.0,8.874225,4.891037
1351,5.0,5.483425,4.82945
1352,5.0,5.3393254,4.5778813
1353,5.0,7.447336,4.891037
1354,5.0,8.874225,4.891037
1355,5.0,6.587045,4.5476093
1356,5.0,5.7780623,4.73253
1357,5.0,5.9508886,4.9615965
1358,5.0,8.377285,4.891037
1359,5.0,5.6285663,4.990612
1360,5.0,5.350011,4.7899585
1361,5.0,6.891627,4.8910055
1362,5.0,7.579847,4.891037
1363,5.0,4.9470406,4.737894
1364,5.0,3.3966758,4.7126493
1365,5.0,7.8052607,4.891037
1366,5.0,5.1466875,4.706448
1367,5.0,5.455686,4.9146504
1368,5.0,6.943219,4.9134693
1369,5.0,8.049671,4.891037
1370,5.0,8.3569145,4.891037
1371,5.0,8.049671,4.891037
1372,5.0,6.5793457,4.813356
1373,5.0,5.5491443,4.8978763
1374,5.0,7.077943,4.891037
1375,5.0,8.8969555,4.9400992
1376,5.0,8.093014,4.891092
1377,5.0,7.609944,4.891037
1378,5.0,6.864326,4.7983427
1379,5.0,5.277443,4.851088
1380,5.0,8.874225,4.891037
1381,5.0,5.7936563,4.891037
1382,5.0,7.3081045,4.891315
1383,5.0,6.6560097,4.8725863
1384,5.0,7.8052607,4.891037
1385,5.0,8.874225,4.891037
1386,5.0,7.8052607,4.891037
1387,5.0,8.874225,4.891037
1388,5.0,8.874225,4.891037
1389,5.0,6.5226274,4.803302
1390,5.0,8.311961,4.863134
1391,5.0,6.809405,4.891034
1392,5.0,5.884769,4.9085374
1393,5.0,5.833406,4.9395485
1394,5.0,4.7700725,4.7662063
1395,5.0,5.172466,5.0227633
1396,5.0,7.1862335,4.868207
1397,5.0,7.815313,4.907411
1398,5.0,6.5026956,5.134587
1399,5.0,8.77293,4.830046
1400,5.0,4.7042117,4.83859
1401,5.0,8.377285,4.891037
1402,5.0,5.6623273,4.8903656
1403,5.0,8.377285,4.891037
1404,5.0,2.8768113,4.838613
1405,5.0,6.3751626,4.8437133
1406,5.0,8.874225,4.891037
1407,5.0,8.874225,4.891037
1408,5.0,7.447336,4.891037
1409,5.0,8.360636,4.923747
1410,5.0,5.045106,5.0276804
1411,5.0,7.077943,4.891037
1412,5.0,8.049671,4.891037
1413,5.0,6.1958656,4.927555
1414,5.0,3.7819471,4.788938
1415,5.0,6.729135,4.859903
1416,5.0,5.0224795,4.8743725
1417,5.0,8.874225,4.891037
1418,5.0,8.377285,4.891037
1419,5.0,7.308042,4.891037
1420,5.0,4.122478,4.722354
1421,5.0,7.7749133,4.890878
1422,5.0,7.754287,4.891037
1423,5.0,7.308042,4.891037
1424,5.0,7.694664,4.813282
1425,5.0,8.874225,4.891037
1426,5.0,8.874225,4.891037
1427,5.0,8.874225,4.891037
1428,5.0,6.8107624,4.891037
1429,5.0,6.6159954,4.886477
1430,5.0,7.8052607,4.891037
1431,5.0,7.308042,4.891037
1432,5.0,6.8616476,4.8910327
1433,5.0,3.9677532,4.32138
1434,5.0,3.8812203,4.742559
1435,5.0,7.308042,4.891037
1436,5.0,8.377285,4.891037
1437,5.0,8.874225,4.891037
1438,5.0,8.049671,4.891037
1439,5.0,8.874225,4.891037
1440,5.0,6.8751903,4.8831115
1441,5.0,7.329142,4.9588
1442,5.0,8.874225,4.891037
1443,5.0,5.637778,4.824172
1444,5.0,5.101901,4.859256
1445,5.0,8.874225,4.891037
1446,5.0,5.72566,4.577802
1447,5.0,8.874225,4.891037
1448,5.0,8.874225,4.891037
1449,5.0,7.124168,4.915354
1450,5.0,6.012344,4.8910108
1451,5.0,8.874225,4.891037
1452,5.0,7.157446,4.891037
1453,5.0,5.9045577,4.7295995
1454,5.0,5.123392,4.7284236
1455,5.0,7.8052607,4.891037
1456,5.0,3.2148173,4.5151324
1457,5.0,3.9927428,4.5085235
1458,5.0,8.874225,4.891037
1459,5.0,6.893413,4.8447576
1460,5.0,7.8052607,4.891037
1461,5.0,3.9205744,4.7182794
1462,5.0,8.893041,4.891037
1463,5.0,7.2796364,4.8910985
1464,5.0,7.9963684,4.8895535
1465,5.0,5.9399133,4.926495
1466,5.0,5.935496,5.077168
1467,5.0,8.874225,4.891037
1468,5.0,4.828523,5.128937
1469,5.0,8.874225,4.891037
1470,5.0,8.874225,4.891037
1471,5.0,4.5098777,4.1827865
1472,5.0,8.874225,4.891037
1473,5.0,8.377285,4.891037
1474,5.0,5.1046777,4.6341977
1475,5.0,7.8052607,4.891037
1476,5.0,4.86816,4.3699365
1477,5.0,8.049671,4.891037
1478,5.0,8.874225,4.891037
1479,5.0,8.377285,4.891037
1480,5.0,8.874225,4.891037
1481,5.0,8.874225,4.891037
1482,5.0,7.168475,4.839216
1483,5.0,8.413436,5.069584
1484,5.0,6.510182,4.891037
1485,5.0,7.609944,4.891037
1486,5.0,8.377285,4.891037
1487,5.0,8.874225,4.891037
1488,5.0,8.024078,4.891037
1489,5.0,8.402056,4.9400277
1490,5.0,8.874225,4.891037
1491,5.0,7.054076,4.891037
1492,5.0,4.9718747,4.7049036
1493,5.0,8.874225,4.891037
1494,5.0,8.848874,4.8749123
1495,5.0,5.217742,4.891037
1496,5.0,8.377285,4.891037
1497,5.0,6.4308615,4.957984
1498,5.0,8.874225,4.891037
1499,5.0,6.663544,4.891037
1500,5.0,5.251462,5.021614
1501,5.0,3.386208,4.1876073
1502,5.0,8.874225,4.891037
1503,5.0,7.779454,4.897393
1504,5.0,3.7073421,4.4743524
1505,5.0,7.447336,4.891037
1506,5.0,5.9998193,4.8238006
1507,5.0,8.049671,4.891037
1508,5.0,5.4169807,4.865879
1509,5.0,7.387164,4.8860254
1510,5.0,8.874225,4.891037
1511,5.0,8.874225,4.891037
1512,5.0,4.1613107,4.4849105
1513,5.0,7.8052607,4.891037
1514,5.0,8.288157,4.8902144
1515,5.0,4.012553,4.968429
1516,5.0,3.007218,4.9873576
1517,5.0,8.874225,4.891037
1518,5.0,8.194125,4.85937
1519,5.0,3.55167,4.708588
1520,5.0,8.377285,4.891037
1521,5.0,8.049671,4.891037
1522,5.0,3.238299,4.795198
1523,5.0,7.0551553,4.8051214
1524,5.0,3.7213793,4.7213902
1525,5.0,5.741731,4.769042
1526,5.0,8.377285,4.891037
1527,5.0,6.122172,4.8101254
1528,5.0,7.031003,4.8702855
1529,5.0,8.377285,4.891037
1530,5.0,4.5481453,4.733607
1531,5.0,6.918149,4.9629464
1532,5.0,6.971508,4.891037
1533,5.0,3.7618754,4.531777
1534,5.0,4.9385867,4.9976273
1535,5.0,6.850015,4.917567
1536,5.0,6.8254256,4.946402
1537,5.0,6.5862284,4.947101
1538,5.0,8.285295,4.86239
1539,5.0,7.8052607,4.891037
1540,5.0,6.165995,4.835254
1541,5.0,3.7105806,4.190752
1542,5.0,3.951397,5.1267858
1543,5.0,7.8052607,4.891037
1544,5.0,6.754163,4.8325753
1545,5.0,8.377285,4.891037
1546,5.0,3.3847022,4.4843163
1547,5.0,6.540372,4.891037
1548,5.0,8.874225,4.891037
1549,5.0,7.156416,4.9113064
1550,5.0,8.377285,4.891037
1551,5.0,2.750294,4.056435
1552,5.0,6.429059,4.890917
1553,5.0,8.874225,4.891037
1554,5.0,8.377285,4.891037
1555,5.0,6.988222,4.839883
1556,5.0,7.842529,4.80276
1557,5.0,7.8052607,4.891037
1558,5.0,6.454107,4.847978
1559,5.0,6.2382517,4.891037
1560,5.0,5.3260107,4.7320757
1561,5.0,5.929264,4.83786
1562,5.0,8.331456,4.889705
1563,5.0,8.377284,4.891037
1564,5.0,8.874225,4.891037
1565,5.0,8.049671,4.891037
1566,5.0,2.8919606,4.7344327
1567,5.0,8.377285,4.891037
1568,5.0,5.0558248,4.638674
1569,5.0,8.689735,4.7738094
1570,5.0,8.377435,4.899994
1571,5.0,7.8052607,4.8800006
1572,5.0,5.8651104,4.672495
1573,5.0,8.049671,4.891037
1574,5.0,8.377285,4.891037
1575,5.0,8.874225,4.891037
1576,5.0,6.058633,4.8288565
1577,5.0,8.874225,4.891037
1578,5.0,8.049671,4.891037
1579,5.0,8.874225,4.891037
1580,5.0,4.3229785,4.779122
1581,5.0,6.85203,4.7561817
1582,5.0,6.7580314,4.968257
1583,5.0,6.9805093,4.891037
1584,5.0,6.626759,4.93638
1585,5.0,6.583449,5.021887
1586,5.0,7.308042,4.891037
1587,5.0,3.4381545,4.877228
1588,5.0,8.354903,4.891037
1589,5.0,7.096225,4.891033
1590,5.0,8.178948,4.9947095
1591,5.0,5.6061287,5.084094
1592,5.0,7.447336,4.891037
1593,5.0,3.0158446,4.71288
1594,5.0,6.270552,4.7691402
1595,5.0,6.9188666,4.716446
1596,5.0,7.4476166,4.938818
1597,5.0,7.077943,4.891037
1598,5.0,7.5803638,4.8630085
1599,5.0,5.979732,4.9456396
1600,5.0,2.7484496,4.4313493
1601,5.0,5.7711167,4.868481
1602,5.0,7.5372696,4.745118
1603,5.0,1.8892025,4.0157523
1604,5.0,8.874225,4.891037
1605,5.0,3.8486042,4.4955573
1606,5.0,6.5961003,4.8902555
1607,5.0,6.82338,4.855945
1608,5.0,8.049671,4.891037
1609,5.0,7.308042,4.891037
1610,5.0,1.7851774,3.7383354
1611,5.0,6.412933,4.9316077
1612,5.0,2.006517,3.8570962
1613,5.0,6.9805093,4.891037
1614,5.0,8.377285,4.891037
1615,5.0,7.447336,4.891037
1616,5.0,8.377285,4.891037
1617,5.0,7.445907,4.8912096
1618,5.0,7.377359,4.891037
1619,5.0,2.7401407,4.3951216
1620,5.0,5.4279666,4.517509
1621,5.0,7.301014,4.8940883
1622,5.0,8.356857,4.9595623
1623,5.0,4.6929617,4.749095
1624,5.0,8.874225,4.891037
1625,5.0,8.874225,4.891037
1626,5.0,5.500153,4.893524
1627,5.0,8.049671,4.8911796
1628,5.0,6.523913,4.846799
1629,5.0,5.848802,4.8569393
1630,5.0,2.722857,4.1384277
1631,5.0,6.100333,4.9704146
1632,5.0,6.8107624,4.891037
